"pais","departamento","provincia","municipio","recinto","id_dpa","col_abstencion","col_blancos","col_emitidos","col_inscritos","col_no","col_nulos","col_si","col_validos"
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA 12 DE OCTUBRE",234774,65,6,206,271,93,2,105,198
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA 1RO DE DICIEMBRE",234775,454,12,1301,1755,933,18,338,1271
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA ALTO IVON",234776,21,4,244,265,4,3,233,237
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA BOLIVAR",234777,93,5,268,361,124,6,133,257
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA BRITANICA",234771,915,39,2819,3734,1780,89,911,2691
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA FELIX SATTORY ROMAN",234772,858,22,3384,4242,2517,66,779,3296
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA JUANA AZURDUY DE PADILLA",234773,257,4,847,1104,649,23,171,820
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA LOS TAJIBOS",234778,1118,41,3198,4316,1929,76,1152,3081
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA MARIPOSA",234779,20,1,87,107,51,5,30,81
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA NAZARETH",234780,22,2,92,114,60,3,27,87
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA PETROLERA",234781,1526,58,4261,5787,2792,100,1311,4103
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA SANTA MARIA",234782,68,9,280,348,112,6,153,265
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA SANTUARIO",234783,6,2,53,59,23,6,22,45
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA WARNES",234784,166,10,185,351,105,4,66,171
"Bolivia","Beni","Vaca Diéz","Riberalta","KINDER JHON F. KENNEDY",234785,298,18,1487,1785,1094,20,355,1449
"Bolivia","Beni","Vaca Diéz","Riberalta","PENAL RIBERALTA",234761,29,1,17,46,9,1,6,15
"Bolivia","Beni","Vaca Diéz","Riberalta","POLITECNICO BENJAMIN BOWLES",234786,866,24,2961,3827,1945,58,934,2879
"Bolivia","Beni","Vaca Diéz","Riberalta","UNIDAD EDUCATIVA BELLA FLOR",234787,4,0,71,75,31,2,38,69
"Bolivia","Beni","Vaca Diéz","Riberalta","UNIDAD EDUCATIVA FEDERICO DEMMER",234788,429,20,1389,1818,904,42,423,1327
"Bolivia","Beni","Vaca Diéz","Riberalta","UNIDAD EDUCATIVA LA ESPERANZA",234789,16,3,147,163,85,14,45,130
"Bolivia","Beni","Vaca Diéz","Riberalta","UNIDAD EDUCATIVA NATANIEL GARCÍA CHAVEZ",234792,687,35,2572,3259,1803,101,633,2436
"Bolivia","Beni","Vaca Diéz","Riberalta","UNIDAD EDUCATIVA NUESTRA SEÑORA DEL CARMEN",234790,465,15,1549,2014,1070,31,433,1503
"Bolivia","Beni","Vaca Diéz","Riberalta","UNIDAD EDUCATIVA POPECHI",234791,26,11,186,212,78,7,90,168
"Bolivia","Beni","Yacuma","Exaltación","ESCUELA CAMPO ANA MARIA",232281,4,0,23,27,6,0,17,23
"Bolivia","Beni","Yacuma","Exaltación","ESCUELA COOPERATIVA",232282,15,0,46,61,19,1,26,45
"Bolivia","Beni","Yacuma","Exaltación","ESCUELA COQUINAL",232283,26,2,165,191,35,2,126,161
"Bolivia","Beni","Yacuma","Exaltación","ESCUELA EL MOTACUSAL",232284,10,1,71,81,34,0,36,70
"Bolivia","Beni","Yacuma","Exaltación","ESCUELA EL TROMPILLO",232285,7,0,10,17,6,0,4,10
"Bolivia","Beni","Yacuma","Exaltación","ESCUELA JOSE MAX PAREDES",232286,133,1,411,544,149,3,258,407
"Bolivia","Beni","Yacuma","Exaltación","ESCUELA NUEVA ESPERANZA",232287,9,0,17,26,9,0,8,17
"Bolivia","Beni","Yacuma","Exaltación","ESCUELA PUERTO SANTIAGO",232290,2,0,16,18,11,0,5,16
"Bolivia","Beni","Yacuma","Exaltación","ESCUELA SAN CARLOS",232288,15,0,44,59,11,0,33,44
"Bolivia","Beni","Yacuma","Exaltación","ESCUELA SAN JUAN DEL JORDAN",232291,12,0,22,34,12,0,10,22
"Bolivia","Beni","Yacuma","Exaltación","ESCUELA SANTA ROSA",232289,1,0,9,10,4,0,5,9
"Bolivia","Beni","Yacuma","Santa Ana","COLEGIO ANDRES ALBERDI SALEGUI",232275,621,21,2129,2750,1406,29,673,2079
"Bolivia","Beni","Yacuma","Santa Ana","COLEGIO GUILLERMO SEARLE",232276,225,7,663,888,403,10,243,646
"Bolivia","Beni","Yacuma","Santa Ana","COLEGIO MONS. DANIEL RIVERO",232277,971,44,3247,4218,1945,65,1193,3138
"Bolivia","Beni","Yacuma","Santa Ana","ESCUELA CEC EL TOTAISAL",232278,58,1,158,216,58,5,94,152
"Bolivia","Beni","Yacuma","Santa Ana","ESCUELA LOS MONTES DE ORO",232279,11,1,13,24,6,0,6,12
"Bolivia","Beni","Yacuma","Santa Ana","ESCUELA WENCESLAO AÑEZ",232280,123,3,350,473,185,8,154,339
"Bolivia","Cochabamba","Arani","Arani","ESCUELA GUALBERTO VILLARROEL",234717,361,59,2584,2945,907,108,1510,2417
"Bolivia","Cochabamba","Arani","Arani","ESCUELA MIXTA POCOATA",234718,82,16,385,467,86,21,262,348
"Bolivia","Cochabamba","Arani","Arani","LICEO DE SEÑORITAS ARANI",234719,374,52,2410,2784,1009,80,1269,2278
"Bolivia","Cochabamba","Arani","Arani","UNIDAD EDUCATIVA COLLPACIACO",234720,103,18,505,608,116,26,345,461
"Bolivia","Cochabamba","Arani","Vacas","ESCUELA EXPERIMENTAL VACAS",234721,371,73,2590,2961,349,95,2073,2422
"Bolivia","Cochabamba","Arani","Vacas","ESCUELA SECCIONAL RODEO A",234722,111,68,926,1037,90,26,742,832
"Bolivia","Cochabamba","Arani","Vacas","UNIDAD EDUCATIVA DAVID MORATO CAÑADAS",234723,30,26,517,547,56,21,414,470
"Bolivia","Cochabamba","Arani","Vacas","UNIDAD EDUCATIVA TOTORAPAMPA",234724,16,5,210,226,14,1,190,204
"Bolivia","Cochabamba","Arque","Arque","ESCUELA E INTERNADO DARIO ANTEZANA V.",234725,98,1,548,646,7,22,518,525
"Bolivia","Cochabamba","Arque","Arque","ESCUELA JUANA AZURDUY - PONGO K'ASA",234726,84,21,375,459,45,25,284,329
"Bolivia","Cochabamba","Arque","Arque","ESCUELA MARCELO QUIROGA SANTA CRUZ",234727,172,11,638,810,65,54,508,573
"Bolivia","Cochabamba","Arque","Arque","ESCUELA NATANIEL AGUIRRE",234728,145,24,746,891,82,32,608,690
"Bolivia","Cochabamba","Arque","Arque","UNIDAD EDUCATIVA CHANGOLLA",234730,26,4,298,324,11,6,277,288
"Bolivia","Cochabamba","Arque","Arque","UNIDAD EDUCATIVA HUAYCHA",234731,24,2,321,345,9,12,298,307
"Bolivia","Cochabamba","Arque","Arque","UNIDAD EDUCATIVA SAN PEDRO",234729,54,11,193,247,14,3,165,179
"Bolivia","Cochabamba","Arque","Arque","UNIDAD ESCOLAR TUPAC KATARI - TARUJAYÑA",234732,32,7,445,477,38,13,387,425
"Bolivia","Cochabamba","Arque","Tacopaya","ESCUELA ADOLFO MERCADO",234733,114,22,1030,1144,120,40,848,968
"Bolivia","Cochabamba","Arque","Tacopaya","ESCUELA ELIZARDO PEREZ (TOTORAPAMPA)",234734,66,11,713,779,67,50,585,652
"Bolivia","Cochabamba","Arque","Tacopaya","ESCUELA MARTIN CARDENAS (TUJUTA)",234735,55,3,277,332,25,11,238,263
"Bolivia","Cochabamba","Arque","Tacopaya","ESCUELA SECCIONAL RENE BARRIENTOS",234736,95,15,473,568,61,29,368,429
"Bolivia","Cochabamba","Arque","Tacopaya","ESCUELA VICENTE DONOSO (AGUAS CALIENTES)",234737,35,5,327,362,29,11,282,311
"Bolivia","Cochabamba","Arque","Tacopaya","UNIDAD EDUCATIVA ANICETO ARCE",234738,68,4,290,358,29,21,236,265
"Bolivia","Cochabamba","Arque","Tacopaya","UNIDAD EDUCATIVA AUQUIPAMPA",234739,48,1,523,571,33,17,472,505
"Bolivia","Cochabamba","Arque","Tacopaya","UNIDAD EDUCATIVA MICHAYANI GRANDE",234740,47,0,225,272,12,12,201,213
"Bolivia","Cochabamba","Ayopaya","Cocapata","COLEGIO SECUNDARIO COCAPATA",234380,71,10,258,329,53,19,176,229
"Bolivia","Cochabamba","Ayopaya","Cocapata","ESCUELA 15 DE FEBRERO (EL CHORO)",234381,109,3,605,714,134,23,445,579
"Bolivia","Cochabamba","Ayopaya","Cocapata","ESCUELA CHOQUECAMATA (FALSURI)",234382,27,7,611,638,217,32,355,572
"Bolivia","Cochabamba","Ayopaya","Cocapata","ESCUELA OSCAR ALFARO - VILLA VINTO",234383,189,7,873,1062,170,58,638,808
"Bolivia","Cochabamba","Ayopaya","Cocapata","ESCUELA PEDRO DOMINGO MURILLO -CALIENTES",234384,91,8,471,562,80,30,353,433
"Bolivia","Cochabamba","Ayopaya","Cocapata","ESCUELA SECCIONAL MACHACAYMA",234385,117,6,674,791,112,63,493,605
"Bolivia","Cochabamba","Ayopaya","Cocapata","NUCLEO ESCOLAR PEDRO LAIME CHUSPI",234386,64,0,237,301,47,25,165,212
"Bolivia","Cochabamba","Ayopaya","Cocapata","NUCLEO GERMAN BUSCH (CHILLAVI)",234387,21,5,166,187,31,7,123,154
"Bolivia","Cochabamba","Ayopaya","Cocapata","SEDE SUB - CENTRAL VISCACHAS",234388,26,2,33,59,11,0,20,31
"Bolivia","Cochabamba","Ayopaya","Cocapata","UNIDAD EDUCATIVA CHIARAJE",234389,16,2,225,241,41,18,164,205
"Bolivia","Cochabamba","Ayopaya","Cocapata","UNIDAD EDUCATIVA COLORADO",234390,37,2,197,234,33,4,158,191
"Bolivia","Cochabamba","Ayopaya","Cocapata","UNIDAD EDUCATIVA EL CHORITO",234391,18,3,208,226,58,9,138,196
"Bolivia","Cochabamba","Ayopaya","Cocapata","UNIDAD EDUCATIVA ICARI",234392,52,2,313,365,77,10,224,301
"Bolivia","Cochabamba","Ayopaya","Cocapata","UNIDAD EDUCATIVA MARAVILLAS",234393,67,9,366,433,43,17,297,340
"Bolivia","Cochabamba","Ayopaya","Cocapata","UNIDAD EDUCATIVA TOTORANI",234394,45,2,349,394,38,3,306,344
"Bolivia","Cochabamba","Ayopaya","Cocapata","UNIDAD EDUCATIVA TUNARI (PUCARITA)",234395,98,10,460,558,27,18,405,432
"Bolivia","Cochabamba","Ayopaya","Independencia","COLEGIO CHAMACOMA",232316,95,6,474,569,67,24,377,444
"Bolivia","Cochabamba","Ayopaya","Independencia","COLEGIO SIMON BOLIVAR FE Y ALEGRIA",232317,230,39,2038,2268,502,89,1408,1910
"Bolivia","Cochabamba","Ayopaya","Independencia","ESCUELA MARIANO BAPTISTA (CALCHANI)",232318,101,19,641,742,33,51,538,571
"Bolivia","Cochabamba","Ayopaya","Independencia","UNIDAD EDUCATIVA CHAPISUYO A",232320,100,13,619,719,42,24,540,582
"Bolivia","Cochabamba","Ayopaya","Independencia","UNIDAD EDUCATIVA CHARAHUAYTU",232321,161,45,1018,1179,167,52,754,921
"Bolivia","Cochabamba","Ayopaya","Independencia","UNIDAD EDUCATIVA JOSE MIGUEL LANZA",232319,508,67,2313,2821,498,138,1610,2108
"Bolivia","Cochabamba","Ayopaya","Independencia","UNIDAD EDUCATIVA MACHACA",232322,42,5,225,267,34,9,177,211
"Bolivia","Cochabamba","Ayopaya","Independencia","UNIDAD EDUCATIVA POCANCHE",232323,70,7,399,469,17,24,351,368
"Bolivia","Cochabamba","Ayopaya","Independencia","UNIDAD EDUCATIVA SABINO WALLKU",232324,54,13,393,447,34,14,332,366
"Bolivia","Cochabamba","Ayopaya","Independencia","UNIDAD EDUCATIVA SISI PALERMO",232325,42,5,335,377,34,50,246,280
"Bolivia","Cochabamba","Ayopaya","Independencia","UNIDAD EDUCATIVA TAPAZA",232326,11,3,136,147,15,4,114,129
"Bolivia","Cochabamba","Ayopaya","Independencia","UNIDAD EDUCATIVA VILLA PUCARA",232327,123,27,507,630,74,20,386,460
"Bolivia","Cochabamba","Ayopaya","Morochata","COLEGIO RENE BARRIENTOS ORTUÑO -PIUSILLA",234522,91,18,575,666,121,24,412,533
"Bolivia","Cochabamba","Ayopaya","Morochata","ESCUELA 26 DE MAYO - CHAUPISUYO B",234523,84,11,723,807,116,46,550,666
"Bolivia","Cochabamba","Ayopaya","Morochata","ESCUELA GILDARO ANTEZANA ROJAS",234524,130,37,893,1023,88,47,721,809
"Bolivia","Cochabamba","Ayopaya","Morochata","ESCUELA HILARION GRAGEDA - YAYANI",234525,121,30,707,828,118,53,506,624
"Bolivia","Cochabamba","Ayopaya","Morochata","ESCUELA JULIO ESPINOZA CANELAS-PUNACACHI",234526,134,46,714,848,112,59,497,609
"Bolivia","Cochabamba","Ayopaya","Morochata","ESCUELA MARIANO BAPTISTA- MOROCHATA",234527,151,27,1561,1712,177,94,1263,1440
"Bolivia","Cochabamba","Ayopaya","Morochata","UNIDAD EDUCATIVA HUMAMARCA",234528,16,8,235,251,31,14,182,213
"Bolivia","Cochabamba","Ayopaya","Morochata","UNIDAD EDUCATIVA IGLESIANI",234529,17,0,175,192,39,2,134,173
"Bolivia","Cochabamba","Ayopaya","Morochata","UNIDAD EDUCATIVA PUCARANI GRANDE",234530,29,0,118,147,7,3,108,115
"Bolivia","Cochabamba","Bolívar","Bolivar","ESCUELA COYUMA",232407,23,3,86,109,31,7,45,76
"Bolivia","Cochabamba","Bolívar","Bolivar","ESCUELA JORENKO VILLA VERDE",232408,8,5,404,412,79,16,304,383
"Bolivia","Cochabamba","Bolívar","Bolivar","ESCUELA MEJILLONES",232409,92,3,352,444,71,18,260,331
"Bolivia","Cochabamba","Bolívar","Bolivar","ESCUELA SAN JUAN DE LA COMUNA",232410,29,4,137,166,25,9,99,124
"Bolivia","Cochabamba","Bolívar","Bolivar","ESCUELA SIMON BOLIVAR",232411,147,14,641,788,161,35,431,592
"Bolivia","Cochabamba","Bolívar","Bolivar","ESCUELA TANGALIQUE",232412,22,3,224,246,43,9,169,212
"Bolivia","Cochabamba","Bolívar","Bolivar","ESCUELA VILACAYMA",232413,24,14,308,332,76,15,203,279
"Bolivia","Cochabamba","Bolívar","Bolivar","ESCUELA YARVICOYA",232414,65,5,260,325,14,6,235,249
"Bolivia","Cochabamba","Bolívar","Bolivar","NUCLEO ESCOLAR CARPANI",232415,20,3,467,487,68,20,376,444
"Bolivia","Cochabamba","Bolívar","Bolivar","UNIDAD EDUCATIVA CHALLOMA",232416,24,3,185,209,46,13,123,169
"Bolivia","Cochabamba","Bolívar","Bolivar","UNIDAD EDUCATIVA VILAPAMPA",232417,4,0,198,202,54,9,135,189
"Bolivia","Cochabamba","Campero","Aiquile","ESCUELA 20 DE DICIEMBRE",232934,436,56,2234,2670,970,111,1097,2067
"Bolivia","Cochabamba","Campero","Aiquile","ESCUELA MANUEL DE UGARTE",232935,405,33,2026,2431,849,62,1082,1931
"Bolivia","Cochabamba","Campero","Aiquile","ESCUELA SIMON RODRIGUEZ",232936,417,54,2337,2754,972,87,1224,2196
"Bolivia","Cochabamba","Campero","Aiquile","NUCLEO EDUCATIVO TIPAJARA",232937,30,6,274,304,45,8,215,260
"Bolivia","Cochabamba","Campero","Aiquile","NUCLEO ESCOLAR EL CERCADO",232938,78,13,326,404,36,8,269,305
"Bolivia","Cochabamba","Campero","Aiquile","NUCLEO ESCOLAR VILLA GRANADO",232939,175,22,907,1082,143,32,710,853
"Bolivia","Cochabamba","Campero","Aiquile","UNIDAD EDUCATIVA CHAQUI MAYU",232940,20,4,158,178,9,4,141,150
"Bolivia","Cochabamba","Campero","Aiquile","UNIDAD EDUCATIVA EJE PAMPA",232941,52,11,284,336,31,17,225,256
"Bolivia","Cochabamba","Campero","Aiquile","UNIDAD EDUCATIVA ESTANZUELA",232942,54,2,228,282,21,4,201,222
"Bolivia","Cochabamba","Campero","Aiquile","UNIDAD EDUCATIVA KEWIÑAL",232943,27,11,188,215,50,15,112,162
"Bolivia","Cochabamba","Campero","Aiquile","UNIDAD EDUCATIVA LAGARPAMPA",232944,71,3,214,285,13,4,194,207
"Bolivia","Cochabamba","Campero","Aiquile","UNIDAD EDUCATIVA LAIME",232945,23,5,175,198,8,9,153,161
"Bolivia","Cochabamba","Campero","Aiquile","UNIDAD EDUCATIVA NOVILLERO",232946,103,11,532,635,130,20,371,501
"Bolivia","Cochabamba","Campero","Aiquile","UNIDAD EDUCATIVA PANAMA",232947,36,3,256,292,44,5,204,248
"Bolivia","Cochabamba","Campero","Aiquile","UNIDAD EDUCATIVA QUIROGA",232948,165,24,849,1014,106,33,686,792
"Bolivia","Cochabamba","Campero","Omereque","ESCUELA CENTRAL PEÑA COLORADA",232955,52,5,342,394,63,13,261,324
"Bolivia","Cochabamba","Campero","Omereque","ESCUELA SECCIONAL CHARI CHARI",232956,12,3,67,79,23,5,36,59
"Bolivia","Cochabamba","Campero","Omereque","ESCUELA SECCIONAL PEREZ",232957,21,2,167,188,32,6,127,159
"Bolivia","Cochabamba","Campero","Omereque","UNIDAD EDUCATIVA HUANACUNI GRANDE",232958,22,2,162,184,22,2,136,158
"Bolivia","Cochabamba","Campero","Omereque","UNIDAD EDUCATIVA OMEREQUE",232959,303,37,1547,1850,467,34,1009,1476
"Bolivia","Cochabamba","Campero","Omereque","UNIDAD EDUCATIVA PERERETA",232960,28,5,178,206,42,9,122,164
"Bolivia","Cochabamba","Campero","Pasorapa","COLEGIO TTE. CNEL. NATANIEL VERDUGUEZ",232949,181,11,748,929,404,26,307,711
"Bolivia","Cochabamba","Campero","Pasorapa","ESCUELA CENTRAL QUINORI",232950,63,1,228,291,35,4,188,223
"Bolivia","Cochabamba","Campero","Pasorapa","SEDE SINDICAL YAJO PAMPA",232951,2,0,37,39,14,0,23,37
"Bolivia","Cochabamba","Campero","Pasorapa","UNIDAD EDUCATIVA PAMPAS",232953,11,0,112,123,21,0,91,112
"Bolivia","Cochabamba","Campero","Pasorapa","UNIDAD EDUCATIVA REDONDO",232952,3,2,69,72,8,4,55,63
"Bolivia","Cochabamba","Campero","Pasorapa","UNIDAD EDUCATIVA SEIBAS",232954,36,5,141,177,24,2,110,134
"Bolivia","Cochabamba","Capinota","Capinota","ESCUELA APILLAPAMPA",234741,55,16,662,717,38,24,584,622
"Bolivia","Cochabamba","Capinota","Capinota","ESCUELA CENTRAL MARCAVI",234742,38,14,320,358,20,10,276,296
"Bolivia","Cochabamba","Capinota","Capinota","ESCUELA VICTOR BARRIENTOS",234743,716,109,4531,5247,1681,208,2533,4214
"Bolivia","Cochabamba","Capinota","Capinota","NUCLEO CENTRAL HORNOMA",234744,38,19,363,401,9,8,327,336
"Bolivia","Cochabamba","Capinota","Capinota","UNIDAD EDUCATIVA CUSTODIO AYAVIRI",234745,346,52,2853,3199,1223,93,1485,2708
"Bolivia","Cochabamba","Capinota","Capinota","UNIDAD EDUCATIVA GUSTAVO GARCIA (CHARAMO",234746,91,23,719,810,229,29,438,667
"Bolivia","Cochabamba","Capinota","Capinota","UNIDAD EDUCATIVA JUANA AZURDUY DE PADILLA",234747,103,5,421,524,116,18,282,398
"Bolivia","Cochabamba","Capinota","Capinota","UNIDAD EDUCATIVA TOCOHALLA",234748,20,0,81,101,1,4,76,77
"Bolivia","Cochabamba","Capinota","Capinota","UNIDAD EDUCATIVA YATAMOCO",234749,40,5,475,515,122,13,335,457
"Bolivia","Cochabamba","Capinota","Santivañez","DOMICILIO PARTICULAR",233485,24,4,189,213,44,6,135,179
"Bolivia","Cochabamba","Capinota","Santivañez","ESCUELA PRUDENCIO ARAUCO (SANTIVAÑEZ)",233486,249,24,1618,1867,434,45,1115,1549
"Bolivia","Cochabamba","Capinota","Santivañez","SUB CENTRAL ENRIQUE ENCINAS (EX CALERA)",233487,73,5,509,582,61,13,430,491
"Bolivia","Cochabamba","Capinota","Santivañez","UNIDAD EDUCATIVA CAPORAYA",233489,31,9,247,278,25,5,208,233
"Bolivia","Cochabamba","Capinota","Santivañez","UNIDAD EDUCATIVA CASTOR ZAMBRANA HUAYÑACOTA",233488,75,4,419,494,65,6,344,409
"Bolivia","Cochabamba","Capinota","Santivañez","UNIDAD EDUCATIVA JOSE RIVERA",233490,34,2,183,217,54,4,123,177
"Bolivia","Cochabamba","Capinota","Santivañez","UNIDAD EDUCATIVA PAMPA CHURIHUA",233491,18,4,141,159,5,4,128,133
"Bolivia","Cochabamba","Capinota","Santivañez","UNIDAD EDUCATIVA ROCHA RANCHO",233492,83,9,460,543,74,15,362,436
"Bolivia","Cochabamba","Capinota","Sicaya","ESCUELA GERMAN BUSCH",232618,74,23,535,609,81,25,406,487
"Bolivia","Cochabamba","Capinota","Sicaya","NUCLEO HUMANISTICO SICAYA",232619,110,24,817,927,69,42,682,751
"Bolivia","Cochabamba","Carrasco","Chimore","ESCUELA GERÓNIMO UZEDA FE Y ALEGRIA",233902,1485,117,7075,8560,1647,222,5089,6736
"Bolivia","Cochabamba","Carrasco","Chimore","ESCUELA LA MISION",233903,39,3,348,387,98,9,238,336
"Bolivia","Cochabamba","Carrasco","Chimore","NUCLEO EDUCATIVO ENTRE RIOS TACUARAL",233904,60,2,570,630,43,7,518,561
"Bolivia","Cochabamba","Carrasco","Chimore","NUCLEO ESCOLAR PUERTO AURORA",233905,62,18,475,537,56,11,390,446
"Bolivia","Cochabamba","Carrasco","Chimore","UNIDAD EDUCATIVA CESAR ZAMA (CHIMORE)",233906,162,21,1626,1788,154,32,1419,1573
"Bolivia","Cochabamba","Carrasco","Chimore","UNIDAD EDUCATIVA EL CARMEN",233907,32,1,98,130,23,5,69,92
"Bolivia","Cochabamba","Carrasco","Chimore","UNIDAD EDUCATIVA PUERTO LAS FLORES",233908,12,3,65,77,24,3,35,59
"Bolivia","Cochabamba","Carrasco","Chimore","UNIDAD EDUCATIVA SAN ANDRÉS",233909,59,5,543,602,25,12,501,526
"Bolivia","Cochabamba","Carrasco","Chimore","UNIDAD EDUCATIVA SANTA ANITA",233910,42,2,89,131,19,5,63,82
"Bolivia","Cochabamba","Carrasco","Chimore","UNIDAD EDUCATIVA SANTA ISABEL",233911,19,1,51,70,13,1,36,49
"Bolivia","Cochabamba","Carrasco","Chimore","UNIDAD EDUCATIVA TRES ISLAS",233912,30,5,170,200,27,3,135,162
"Bolivia","Cochabamba","Carrasco","Chimore","UNIDAD EDUCATIVA TRINIDADCITO",233913,8,0,61,69,31,0,30,61
"Bolivia","Cochabamba","Carrasco","Entre Rios","COLEGIO FRANZ TAMAYO",236397,1086,104,7861,8947,1358,224,6175,7533
"Bolivia","Cochabamba","Carrasco","Entre Rios","COLEGIO NACIONAL SAN MARCOS",236398,390,53,3533,3923,441,72,2967,3408
"Bolivia","Cochabamba","Carrasco","Entre Rios","ESCUELA EDUARDO AVAROA (ISARZAMA)",236399,202,12,2085,2287,130,27,1916,2046
"Bolivia","Cochabamba","Carrasco","Entre Rios","UNIDAD EDUCATIVA ESTEBAN ARCE",236400,9,4,254,263,7,8,235,242
"Bolivia","Cochabamba","Carrasco","Entre Rios","UNIDAD EDUCATIVA JOSÉ CARRASCO (MANCO KAPAC)",236401,270,33,2874,3144,243,48,2550,2793
"Bolivia","Cochabamba","Carrasco","Entre Rios","UNIDAD EDUCATIVA NACIONAL AYACUCHO",236402,7,0,66,73,10,0,56,66
"Bolivia","Cochabamba","Carrasco","Entre Rios","UNIDAD EDUCATIVA RIO BLANCO",236403,260,18,1278,1538,170,42,1048,1218
"Bolivia","Cochabamba","Carrasco","Pocona","CENTRO DE ATENCION AL TURISTA",232687,12,5,369,381,34,9,321,355
"Bolivia","Cochabamba","Carrasco","Pocona","ESCUELA LADISLAO CABRERA",232688,68,11,418,486,61,12,334,395
"Bolivia","Cochabamba","Carrasco","Pocona","NUCLEO ESCOLAR ISMAEL MONTES",232689,80,14,821,901,104,26,677,781
"Bolivia","Cochabamba","Carrasco","Pocona","UNIDAD EDUCATIVA 6 DE AGOSTO",232690,165,22,936,1101,139,44,731,870
"Bolivia","Cochabamba","Carrasco","Pocona","UNIDAD EDUCATIVA CHIMBOATA",232691,24,3,402,426,46,12,341,387
"Bolivia","Cochabamba","Carrasco","Pocona","UNIDAD EDUCATIVA HUAYAPACHA",232692,85,30,837,922,98,35,674,772
"Bolivia","Cochabamba","Carrasco","Pocona","UNIDAD EDUCATIVA JAVIER GONZALES",232693,3,0,61,64,1,1,59,60
"Bolivia","Cochabamba","Carrasco","Pocona","UNIDAD EDUCATIVA LA TRANCA",232694,10,4,109,119,8,0,97,105
"Bolivia","Cochabamba","Carrasco","Pocona","UNIDAD EDUCATIVA MONTE PUNCU",232695,55,13,394,449,46,17,318,364
"Bolivia","Cochabamba","Carrasco","Pocona","UNIDAD EDUCATIVA POCONA",232696,106,18,389,495,72,18,281,353
"Bolivia","Cochabamba","Carrasco","Pojo","COLEGIO VENANCIO LOSS",232752,225,31,1448,1673,246,38,1133,1379
"Bolivia","Cochabamba","Carrasco","Pojo","NUCLEO ESCOLAR DURAZNILLO",232753,39,3,142,181,14,2,123,137
"Bolivia","Cochabamba","Carrasco","Pojo","UNIDAD EDUCATIVA CHALLHUANI",232755,73,0,648,721,13,34,601,614
"Bolivia","Cochabamba","Carrasco","Pojo","UNIDAD EDUCATIVA DIAN PAMPA",232756,31,3,322,353,26,12,281,307
"Bolivia","Cochabamba","Carrasco","Pojo","UNIDAD EDUCATIVA JAIME LAREDO",232757,5,1,104,109,5,3,95,100
"Bolivia","Cochabamba","Carrasco","Pojo","UNIDAD EDUCATIVA KARA HUASI - POJO",232758,23,2,246,269,20,10,214,234
"Bolivia","Cochabamba","Carrasco","Pojo","UNIDAD EDUCATIVA LA HABANA",232759,29,2,289,318,17,2,268,285
"Bolivia","Cochabamba","Carrasco","Pojo","UNIDAD EDUCATIVA PALCA C",232760,20,2,511,531,17,4,488,505
"Bolivia","Cochabamba","Carrasco","Pojo","UNIDAD EDUCATIVA RODEO C",232761,52,1,341,393,4,24,312,316
"Bolivia","Cochabamba","Carrasco","Pojo","UNIDAD EDUCATIVA THAGO LAGUNA",232762,0,0,61,61,0,4,57,57
"Bolivia","Cochabamba","Carrasco","Pojo","UNIDAD EDUCATIVA YUTHUPAMPA",232763,59,7,532,591,25,11,489,514
"Bolivia","Cochabamba","Carrasco","Puerto Villarroel","COLEGIO EDUARDO AVAROA (P.VILLARROEL)",232697,297,17,1057,1354,336,18,686,1022
"Bolivia","Cochabamba","Carrasco","Puerto Villarroel","COLEGIO JUAN PABLO II (SACTA)",232698,408,40,3634,4042,344,74,3176,3520
"Bolivia","Cochabamba","Carrasco","Puerto Villarroel","COLEGIO LIBERTAD",232699,75,6,849,924,64,17,762,826
"Bolivia","Cochabamba","Carrasco","Puerto Villarroel","COLEGIO MARCELO QUIROGA SANTA CRUZ",232700,245,17,2028,2273,215,41,1755,1970
"Bolivia","Cochabamba","Carrasco","Puerto Villarroel","ESCUELA AYOPAYA (P.VILLAROEL)",232701,77,8,900,977,49,15,828,877
