"pais","departamento","provincia","municipio","recinto","ABSTENCION","BLANCOS","EMITIDOS","INSCRITOS","NO","NULOS","SI","VALIDOS"
"Bolivia","La Paz","Aroma","Sica Sica (Villa Aroma)","UNIDAD EDUCATIVA BARTOLINA SISA A",17,1,191,208,34,1,155,189
"Bolivia","La Paz","Aroma","Sica Sica (Villa Aroma)","UNIDAD EDUCATIVA CHUACOLLO GRANDE",7,3,161,168,12,1,145,157
"Bolivia","La Paz","Aroma","Sica Sica (Villa Aroma)","UNIDAD EDUCATIVA CONANI",169,35,1726,1895,480,64,1147,1627
"Bolivia","La Paz","Aroma","Sica Sica (Villa Aroma)","UNIDAD EDUCATIVA PEDRO DOMINGO MURILLO",17,13,662,679,163,17,469,632
"Bolivia","La Paz","Aroma","Umala","CASA DE GOBIERNO",96,23,788,884,231,40,494,725
"Bolivia","La Paz","Aroma","Umala","CASA DE GOBIERNO",96,23,788,884,231,40,494,725
"Bolivia","La Paz","Aroma","Umala","COL. DE VENTILLA",21,5,312,333,68,9,230,298
"Bolivia","La Paz","Aroma","Umala","COL. NAL. MIXTO SAN JOSE",28,3,337,365,89,13,232,321
"Bolivia","La Paz","Aroma","Umala","ESCUELA SAN MIGUEL DE COPANI",32,8,248,280,45,14,181,226
"Bolivia","La Paz","Aroma","Umala","PLAZA 16 DE JULIO",77,9,478,555,133,18,318,451
"Bolivia","La Paz","Aroma","Umala","PLAZA HUARI BELEN 6 DE AGOSTO",69,2,428,497,79,6,341,420
"Bolivia","La Paz","Aroma","Umala","PLAZA VITUY VINTO",23,1,231,254,70,4,156,226
"Bolivia","La Paz","Aroma","Umala","SEDE SOCIAL",51,1,321,372,78,13,229,307
"Bolivia","La Paz","Aroma","Umala","U.E. KELLHUIRI",8,5,200,208,32,7,156,188
"Bolivia","La Paz","Aroma","Umala","UNIDAD EDUCATIVA LLANGA BELEN",35,4,238,273,89,8,137,226
"Bolivia","La Paz","Bautista Saavedra","Curva","CASA DE GOBIERNO",34,2,118,152,26,11,79,105
"Bolivia","La Paz","Bautista Saavedra","Curva","ESCUELA KAPNA",9,1,43,52,5,5,32,37
"Bolivia","La Paz","Bautista Saavedra","Curva","NUCLEO ESCOLAR UPINUAYA",18,4,86,104,13,2,67,80
"Bolivia","La Paz","Bautista Saavedra","Curva","RECINTO TAIPI CANUMA",0,0,189,189,18,2,169,187
"Bolivia","La Paz","Bautista Saavedra","Curva","SEDE COMUNAL",3,0,25,28,8,0,17,25
