"pais","departamento","provincia","municipio","recinto","latitud","longitud","ABSTENCION","BLANCOS","EMITIDOS","INSCRITOS","NO","NULOS","SI","VALIDOS"
"Bolivia","Beni","Vaca Diéz","Puerto Guayaramerín","ESC.CENTRAL SAN LORENZO",-65.23228,-11.73968,22,0,85,107,34,1,50,84
"Bolivia","Beni","Vaca Diéz","Puerto Guayaramerín","ESC.JUDDI DE SUAREZ",-65.58167,-10.53687,80,5,257,337,179,3,70,249
"Bolivia","Beni","Vaca Diéz","Puerto Guayaramerín","ESC. MEJILLONES",-65.35355,-10.82544,908,42,3354,4262,2205,58,1049,3254
"Bolivia","Beni","Vaca Diéz","Puerto Guayaramerín","ESC.ROSARIO DEL YATA",-65.57995,-10.99195,72,3,200,272,84,6,107,191
"Bolivia","Beni","Vaca Diéz","Puerto Guayaramerín","ESC. SAN FRANCISCO DEL YATA",-65.51111,-10.61194,15,1,46,61,29,0,16,45
"Bolivia","Beni","Vaca Diéz","Puerto Guayaramerín","ESC. SAN JOSE",-65.34554,-10.81522,402,12,1405,1807,904,25,464,1368
"Bolivia","Beni","Vaca Diéz","Puerto Guayaramerín","ESCUELA BRASIL",-65.3572,-10.8307,153,1,472,625,316,8,147,463
"Bolivia","Beni","Vaca Diéz","Puerto Guayaramerín","ESCUELA LOS ALMENDROS",-65.3472,-10.83402,425,10,1488,1913,890,44,544,1434
"Bolivia","Beni","Vaca Diéz","Puerto Guayaramerín","LIC.MIXTO GUAYAMERIN",-65.35883,-10.82098,541,8,1386,1927,891,24,463,1354
"Bolivia","Beni","Vaca Diéz","Puerto Guayaramerín","U.E. 9 DE ABRIL",-65.36181,-10.84011,25,2,266,291,154,5,105,259
"Bolivia","Beni","Vaca Diéz","Puerto Guayaramerín","U.E. BELEN",-65.35558,-10.83641,96,1,433,529,258,10,164,422
"Bolivia","Beni","Vaca Diéz","Puerto Guayaramerín","U.E MIGUEL ANTELO",-65.34438,-10.82256,49,0,186,235,111,8,67,178
"Bolivia","Beni","Vaca Diéz","Riberalta","(CÁRCEL) PENAL RIBERALTA",-66.0738,-10.99669,29,1,17,46,9,1,6,15
"Bolivia","Beni","Vaca Diéz","Riberalta","COL. 6 DE JUNIO",-66.077,-11.00458,534,11,1371,1905,1014,18,328,1342
"Bolivia","Beni","Vaca Diéz","Riberalta","COLEGIO EDUARDO ABAROA",-66.06204,-11.00703,637,23,2435,3072,1638,47,727,2365
"Bolivia","Beni","Vaca Diéz","Riberalta","COLEGIO ISMAEL CARRASCO TELLERIA",-66.05402,-11.01021,122,8,387,509,215,12,152,367
"Bolivia","Beni","Vaca Diéz","Riberalta","COLEGIO SAN FRANCISCO",-66.07206,-11.00753,81,3,359,440,244,7,105,349
"Bolivia","Beni","Vaca Diéz","Riberalta","COLEGIO SAN JUAN",-66.04671,-11.03188,542,57,1894,2436,967,57,813,1780
"Bolivia","Beni","Vaca Diéz","Riberalta","COLEGIO WALTER ALPIRE DURAN",-66.05729,-11.01164,157,6,638,795,429,8,195,624
"Bolivia","Beni","Vaca Diéz","Riberalta","COL. PEDRO KRAMER",-66.06915,-10.99869,391,8,1297,1688,929,37,323,1252
"Bolivia","Beni","Vaca Diéz","Riberalta","COL. SAN JOSE OBRERO",-66.06607,-10.99754,484,12,1271,1755,894,21,344,1238
"Bolivia","Beni","Vaca Diéz","Riberalta","COMITE CIVICO TUMICHUCUA",-66.16624,-11.14738,73,11,254,327,145,20,78,223
"Bolivia","Beni","Vaca Diéz","Riberalta","ESC.BRITANICA",-66.05006,-11.01523,915,39,2819,3734,1780,89,911,2691
"Bolivia","Beni","Vaca Diéz","Riberalta","ESC.FELIX SATTORY ROMAN",-66.06739,-11.00182,858,22,3384,4242,2517,66,779,3296
"Bolivia","Beni","Vaca Diéz","Riberalta","ESC. JUANA AZURDUY DE PADILLA",-66.07388,-10.99538,257,4,847,1104,649,23,171,820
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA 12 DE OCTUBRE",-65.69309,-11.0167,65,6,206,271,93,2,105,198
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA 1RO DE DICIEMBRE",-66.07318,-11.01311,454,12,1301,1755,933,18,338,1271
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA ALTO IVON",-66.03656,-11.87361,21,4,244,265,4,3,233,237
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA BOLIVAR",-65.9,-11.00223,93,5,268,361,124,6,133,257
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA LOS TAJIBOS",-66.04456,-11.02086,1118,41,3198,4316,1929,76,1152,3081
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA MARIPOSA",-66.1415,-12.27631,20,1,87,107,51,5,30,81
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA NAZARETH",-66.3375,-11.38739,22,2,92,114,60,3,27,87
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA PETROLERA",-66.05014,-11.00229,1526,58,4261,5787,2792,100,1311,4103
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA SANTA MARIA",-65.93813,-11.1185,68,9,280,348,112,6,153,265
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA SANTUARIO",-66.4724,-11.5389,6,2,53,59,23,6,22,45
"Bolivia","Beni","Vaca Diéz","Riberalta","ESCUELA WARNES",-65.96947,-10.92752,166,10,185,351,105,4,66,171
"Bolivia","Beni","Vaca Diéz","Riberalta","KINDER JHON F. KENNEDY",-66.06571,-10.99814,298,18,1487,1785,1094,20,355,1449
"Bolivia","Beni","Vaca Diéz","Riberalta","POLITECNICO BENJAMIN BOWLES",-66.05167,-11.00485,866,24,2961,3827,1945,58,934,2879
"Bolivia","Beni","Vaca Diéz","Riberalta","U.E. BELLA FLOR",-66.21178,-11.33017,4,0,71,75,31,2,38,69
"Bolivia","Beni","Vaca Diéz","Riberalta","U.E FEDERICO DEMMER",-66.04344,-10.99968,429,20,1389,1818,904,42,423,1327
"Bolivia","Beni","Vaca Diéz","Riberalta","U.E. LA ESPERANZA",-66.0544,-11.06529,16,3,147,163,85,14,45,130
"Bolivia","Beni","Vaca Diéz","Riberalta","U.E. NUESTRA SEÑORA DEL CARMEN",-66.07724,-10.99875,465,15,1549,2014,1070,31,433,1503
"Bolivia","Beni","Vaca Diéz","Riberalta","U.E. POPECHI",-66.07248,-11.13074,26,11,186,212,78,7,90,168
"Bolivia","Beni","Vaca Diéz","Riberalta","UNIDAD EDUCATIVA NATANIEL GARCÍA CHAVEZ",-66.07935,-11.00858,687,35,2572,3259,1803,101,633,2436
"Bolivia","Beni","Yacuma","Exaltación","ESC. CAMPO ANA MARIA",-65.57471,-12.94433,4,0,23,27,6,0,17,23
"Bolivia","Beni","Yacuma","Exaltación","ESC.COOPERATIVA",-65.04883,-12.6354,15,0,46,61,19,1,26,45
"Bolivia","Beni","Yacuma","Exaltación","ESC.COQUINAL",-65.85875,-12.97027,26,2,165,191,35,2,126,161
"Bolivia","Beni","Yacuma","Exaltación","ESC.EL MOTACUSAL",-65.4307,-12.91581,10,1,71,81,34,0,36,70
"Bolivia","Beni","Yacuma","Exaltación","ESC.EL TROMPILLO",-65.11865,-13.11602,7,0,10,17,6,0,4,10
"Bolivia","Beni","Yacuma","Exaltación","ESC.JOSE MAX PAREDES",-65.25107,-13.32101,133,1,411,544,149,3,258,407
"Bolivia","Beni","Yacuma","Exaltación","ESC. NUEVA ESPERANZA",-66.00737,-12.97329,9,0,17,26,9,0,8,17
"Bolivia","Beni","Yacuma","Exaltación","ESC.SAN CARLOS",-65.70103,-13.23234,15,0,44,59,11,0,33,44
"Bolivia","Beni","Yacuma","Exaltación","ESC.SANTA ROSA",-66.16964,-13.51003,1,0,9,10,4,0,5,9
"Bolivia","Beni","Yacuma","Exaltación","ESCUELA PUERTO SANTIAGO",-65.20205,-13.10789,2,0,16,18,11,0,5,16
"Bolivia","Beni","Yacuma","Exaltación","ESCUELA SAN JUAN DEL JORDAN",-66.42942,-12.88492,12,0,22,34,12,0,10,22
"Bolivia","Beni","Yacuma","Santa Ana (de Yacuma)","COL.ANDRES ALBERDI SALEGUI",-65.4307,-13.7505,621,21,2129,2750,1406,29,673,2079
"Bolivia","Beni","Yacuma","Santa Ana (de Yacuma)","COLEGIO GUILLERMO SEARLE",-65.42456,-13.74432,225,7,663,888,403,10,243,646
"Bolivia","Beni","Yacuma","Santa Ana (de Yacuma)","COL.MONS.DANIEL RIVERO",-65.42525,-13.74378,971,44,3247,4218,1945,65,1193,3138
"Bolivia","Beni","Yacuma","Santa Ana (de Yacuma)","ESC.CEC EL TOTAISAL",-66.32708,-14.87791,58,1,158,216,58,5,94,152
"Bolivia","Beni","Yacuma","Santa Ana (de Yacuma)","ESC.LOS MONTES DE ORO",-65.8585,-14.33763,11,1,13,24,6,0,6,12
"Bolivia","Beni","Yacuma","Santa Ana (de Yacuma)","ESC.WENCESLAO AÑEZ",-65.63189,-14.60486,123,3,350,473,185,8,154,339
"Bolivia","Chuquisaca","Azurduy","Tarvita (Villa Orías)","ESCUELA 12 DE OCTUBRE",-64.46204,-19.78101,146,18,552,698,176,21,337,513
"Bolivia","Chuquisaca","Azurduy","Tarvita (Villa Orías)","ESCUELA CHUNCA CANCHA",-64.68405,-19.58565,6,2,73,79,4,10,57,61
"Bolivia","Chuquisaca","Azurduy","Tarvita (Villa Orías)","ESCUELA CRUZ CKASA",-64.57745,-19.87214,132,9,572,704,123,21,419,542
"Bolivia","Chuquisaca","Azurduy","Tarvita (Villa Orías)","ESCUELA LUIS EVENCIO ORÍAS",-64.44648,-19.61855,173,9,567,740,272,16,270,542
"Bolivia","Chuquisaca","Azurduy","Tarvita (Villa Orías)","ESCUELA MARISCAL BRAUN",-64.56983,-19.97382,66,13,388,454,143,15,217,360
"Bolivia","Chuquisaca","Azurduy","Tarvita (Villa Orías)","ESCUELA MOLLE CANCHA",-64.61646,-19.74335,6,0,75,81,4,1,70,74
"Bolivia","Chuquisaca","Azurduy","Tarvita (Villa Orías)","ESCUELA SAN JOSE DE ALISOS",-64.63702,-19.69949,45,6,207,252,44,5,152,196
"Bolivia","Chuquisaca","Azurduy","Tarvita (Villa Orías)","U.E. VILLA PAMPA",-64.51918,-19.65606,37,6,172,209,62,3,101,163
"Bolivia","Chuquisaca","Azurduy","Tarvita (Villa Orías)","UNIDAD EDUCATIVA ANTONIO TOVAR",-64.48597,-19.92718,198,31,807,1005,294,34,448,742
"Bolivia","Chuquisaca","Azurduy","Tarvita (Villa Orías)","UNIDAD EDUCATIVA JESÚS MAESTRO",-64.68082,-19.674,157,17,786,943,56,31,682,738
"Bolivia","Chuquisaca","Azurduy","Tarvita (Villa Orías)","UNIDAD EDUCATIVA PAMPAS DE LEQUE",-64.57776,-19.72431,27,5,288,315,22,3,258,280
"Bolivia","Chuquisaca","Azurduy","Villa Azurduy","ESCUELA DURAZNAL",-64.42482,-20.41302,37,2,193,230,18,5,168,186
"Bolivia","Chuquisaca","Azurduy","Villa Azurduy","ESCUELA HUANCARANI",-64.48476,-20.23491,29,1,131,160,3,7,120,123
"Bolivia","Chuquisaca","Azurduy","Villa Azurduy","ESCUELA PINOS",-64.45695,-20.32877,52,0,177,229,5,1,171,176
"Bolivia","Chuquisaca","Azurduy","Villa Azurduy","ESCUELA  RODEO CHICO",-64.53408,-20.24856,63,5,380,443,12,10,353,365
"Bolivia","Chuquisaca","Azurduy","Villa Azurduy","ESCUELA TABLANI",-64.56451,-20.06003,82,2,315,397,27,24,262,289
"Bolivia","Chuquisaca","Azurduy","Villa Azurduy","ESCUELA TORRECILLAS",-64.3971,-19.9672,56,3,133,189,36,9,85,121
"Bolivia","Chuquisaca","Azurduy","Villa Azurduy","U.E. COLLPAMAYU",-64.51823,-20.08899,51,9,282,333,14,8,251,265
"Bolivia","Chuquisaca","Azurduy","Villa Azurduy","U.E. QUEHUEÑAL",-64.4158,-19.92459,12,3,73,85,23,3,44,67
"Bolivia","Chuquisaca","Azurduy","Villa Azurduy","UNIDAD EDUCATIVA NICANOR LOPEZ",-64.41391,-20.10486,400,54,1556,1956,633,68,801,1434
"Bolivia","Chuquisaca","Azurduy","Villa Azurduy","UNIDAD EDUCATIVA SAN ROQUE",-64.51511,-20.13545,45,1,162,207,6,9,146,152
"Bolivia","Chuquisaca","Azurduy","Villa Azurduy","UNIDAD EDUCATIVA SANTA ROSA",-64.3904,-19.88058,76,2,138,214,33,5,98,131
"Bolivia","Chuquisaca","Belisario Boeto","Villa Serrano","COLEGIO DANIEL SANCHEZ BUSTAMANTE",-64.42113,-19.01643,85,9,476,561,67,25,375,442
"Bolivia","Chuquisaca","Belisario Boeto","Villa Serrano","ESCUELA DARIO OVANDO CUELLAR",-64.3476,-18.8886,38,2,134,172,4,8,120,124
"Bolivia","Chuquisaca","Belisario Boeto","Villa Serrano","ESCUELA ELISARDO PEREZ",-64.19292,-19.11728,61,5,240,301,67,9,159,226
"Bolivia","Chuquisaca","Belisario Boeto","Villa Serrano","ESCUELA HEROES DEL CHACO",-64.13771,-19.06195,54,3,199,253,15,3,178,193
"Bolivia","Chuquisaca","Belisario Boeto","Villa Serrano","ESCUELA JORGE ANIBARRO ZAPATA",-64.29203,-18.99208,127,13,442,569,87,20,322,409
"Bolivia","Chuquisaca","Belisario Boeto","Villa Serrano","ESCUELA LUIS SANTOS PRADO",-64.2653,-19.1737,20,0,95,115,4,3,88,92
"Bolivia","Chuquisaca","Belisario Boeto","Villa Serrano","ESCUELA MARISCAL SUCRE",-64.32195,-19.12737,494,67,2485,2979,948,112,1358,2306
"Bolivia","Chuquisaca","Belisario Boeto","Villa Serrano","ESCUELA RENÉ ANIBARRO GÓMEZ",-64.396,-18.8268,99,4,201,300,16,11,170,186
"Bolivia","Chuquisaca","Belisario Boeto","Villa Serrano","U.E. LAMPAZOS",-64.39145,-18.76599,3,0,72,75,15,2,55,70
"Bolivia","Chuquisaca","Belisario Boeto","Villa Serrano","U.E. LOTHAR BRUCKER",-64.36176,-18.82008,3,0,97,100,1,3,93,94
"Bolivia","Chuquisaca","Belisario Boeto","Villa Serrano","UNIDAD EDUCATIVA MAMERTO NAVA DURAN",-64.37803,-18.94884,47,3,150,197,15,10,122,137
"Bolivia","Chuquisaca","Belisario Boeto","Villa Serrano","UNID. EDUC. SAN MIGUEL DE LA QUEBRADA",-64.24857,-19.1079,29,2,91,120,6,5,78,84
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","ESCUELA 6 DE JUNIO",-64.11983,-20.33284,125,2,368,493,159,16,191,350
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","ESCUELA BERNARDO MONTEAGUDO",-63.95635,-19.78872,594,59,3297,3891,1692,101,1445,3137
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","ESCUELA CHAPIMAYU",-64.14899,-19.87584,70,2,268,338,62,8,196,258
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","ESCUELA DESPENSAS",-64.1007,-20.04283,61,2,173,234,71,10,90,161
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","ESCUELA EL ZAPALLAR",-63.93938,-19.80897,32,7,194,226,60,8,119,179
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","ESCUELA FERNANDEZ",-64.23994,-20.16429,46,3,168,214,72,4,89,161
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","ESCUELA MARÍA VDA. DE VALDA",-63.95535,-19.80042,630,50,3353,3983,1657,124,1522,3179
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","ESCUELA PAMPA HEREDIA",-64.0597,-19.80225,37,2,118,155,40,5,71,111
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","ESCUELA PEDERNAL",-64.11466,-19.77911,52,8,246,298,45,7,186,231
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","ESCUELA SAN LORENZO",-64.20084,-19.92886,24,2,139,163,31,5,101,132
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","ESCUELA YANA YANA",-64.13422,-20.19204,24,0,34,58,19,2,13,32
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","NUCLEO ESCOLAR BARTOLO",-64.03931,-19.66221,13,1,94,107,11,1,81,92
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","U. EDU. JUANA AZURDUY DE PADILLA",-63.9845,-20.0189,99,16,495,594,164,45,270,434
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","U. EDU. SAN MIGUEL DEL BAÑADO",-63.88668,-20.0789,87,22,503,590,198,23,260,458
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","U. EDU. SAN PEDRO DEL PARAPETI",-63.88159,-20.16382,15,0,59,74,35,1,23,58
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","UNIDAD EDUCATIVA AZERO NORTE",-63.99007,-19.56839,4,0,42,46,13,2,27,40
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","UNIDAD EDUCATIVA INGAVI",-64.0831,-20.21808,8,2,92,100,45,0,45,90
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","UNIDAD EDUCATIVA LOS ARCOS",-64.22605,-20.3155,25,0,92,117,21,4,67,88
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","UNIDAD EDUCATIVA REBECA DE LA VEGA",-63.97173,-19.81358,269,37,1608,1877,630,82,859,1489
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","UNIDAD EDUCATIVA ROLDANA",-64.12152,-19.80378,13,4,101,114,23,1,73,96
"Bolivia","Chuquisaca","Hernando Siles","Monteagudo","UNIDAD EDUCATIVA VALLE NUEVO",-63.98814,-19.9332,29,6,181,210,43,10,122,165
"Bolivia","Chuquisaca","Hernando Siles","San Pablo de Huacareta","COLEGIO AMISTAD A",-64.00413,-20.36557,328,14,1206,1534,748,26,418,1166
"Bolivia","Chuquisaca","Hernando Siles","San Pablo de Huacareta","ESCUELA MIGUEL JHASTER",-64.02778,-20.71865,46,5,189,235,120,1,63,183
"Bolivia","Chuquisaca","Hernando Siles","San Pablo de Huacareta","ESCUELA RAFAEL PABON",-64.14964,-20.57222,94,8,366,460,176,16,166,342
"Bolivia","Chuquisaca","Hernando Siles","San Pablo de Huacareta","ESCUELA SALVIO LANUZA",-63.89535,-20.5817,106,11,312,418,189,20,92,281
"Bolivia","Chuquisaca","Hernando Siles","San Pablo de Huacareta","UNIDAD BALDOMERO LOPEZ",-63.96331,-20.16225,65,8,254,319,109,8,129,238
"Bolivia","Chuquisaca","Hernando Siles","San Pablo de Huacareta","UNIDAD EDUCATIVA ATIRIMBIA",-63.93389,-20.8244,24,8,92,116,37,3,44,81
"Bolivia","Chuquisaca","Hernando Siles","San Pablo de Huacareta","UNIDAD EDUCATIVA ERNESTO THEOBALD",-64.15099,-20.51959,146,6,433,579,159,14,254,413
"Bolivia","Chuquisaca","Hernando Siles","San Pablo de Huacareta","UNIDAD EDUCATIVA HUIRASAI",-63.992,-20.61985,23,0,123,146,17,3,103,120
"Bolivia","Chuquisaca","Hernando Siles","San Pablo de Huacareta","UNIDAD EDUCATIVA SAN JORGE DE IPATY",-63.8552,-20.42435,51,9,298,349,18,10,261,279
"Bolivia","Chuquisaca","Luis Calvo","Macharetí","COLEGIO 27 DE MARZO",-63.28704,-20.70558,54,0,221,275,61,36,124,185
"Bolivia","Chuquisaca","Luis Calvo","Macharetí","COLEGIO FRAY QUEBRACHO",-63.32757,-20.99875,13,2,118,131,50,4,62,112
"Bolivia","Chuquisaca","Luis Calvo","Macharetí","ESCUELA 25 DE MAYO",-63.42398,-20.45202,75,10,410,485,110,7,283,393
"Bolivia","Chuquisaca","Luis Calvo","Macharetí","ESCUELA EDUARDO AVAROA",-63.3611,-20.81543,284,22,938,1222,464,37,415,879
"Bolivia","Chuquisaca","Luis Calvo","Macharetí","ESCUELA EL SIMBOLAR",-62.9492,-20.5253,16,2,55,71,25,4,24,49
"Bolivia","Chuquisaca","Luis Calvo","Macharetí","ESCUELA EL VINAL",-63.10925,-20.70269,18,3,53,71,23,3,24,47
"Bolivia","Chuquisaca","Luis Calvo","Macharetí","ESCUELA IPATI",-63.40212,-20.54343,25,7,139,164,73,2,57,130
"Bolivia","Chuquisaca","Luis Calvo","Macharetí","ESCUELA PEDRO DOMINGO MURILLO",-63.3061,-20.86273,10,1,62,72,4,0,57,61
"Bolivia","Chuquisaca","Luis Calvo","Macharetí","ESCUELA SAN JUAN DE CAMATINDI",-63.39542,-20.99425,37,5,147,184,44,6,92,136
"Bolivia","Chuquisaca","Luis Calvo","Macharetí","ESCUELA TIGUIPA PUEBLO",-63.38359,-20.91519,24,4,147,171,76,5,62,138
"Bolivia","Chuquisaca","Luis Calvo","Macharetí","U. EDU. HEROES DEL CHACO HERNADO SILES",-63.07143,-20.75865,106,8,259,365,151,6,94,245
"Bolivia","Chuquisaca","Luis Calvo","Macharetí","U.E. ISIPOTINDI",-63.31057,-20.61732,13,0,118,131,21,16,81,102
"Bolivia","Chuquisaca","Luis Calvo","Macharetí","U.E. TENTAMI",-63.3348,-20.937,13,1,75,88,7,2,65,72
"Bolivia","Chuquisaca","Luis Calvo","Macharetí","U.E. TIMBOYCITO",-63.311,-20.7379,5,1,46,51,13,0,32,45
"Bolivia","Chuquisaca","Luis Calvo","Macharetí","UNIDAD EDUCATIVA CUATRO VIENTOS",-62.68652,-20.86266,6,1,24,30,20,0,3,23
"Bolivia","Chuquisaca","Luis Calvo","Macharetí","UNIDAD EDUCATIVA MANUEL MARIANO GÓMEZ",-63.06475,-20.53849,2,2,34,36,16,3,13,29
"Bolivia","Chuquisaca","Luis Calvo","Villa de Huacaya","ESCUELA BOYCOBO",-63.65736,-20.69879,17,2,102,119,24,2,74,98
"Bolivia","Chuquisaca","Luis Calvo","Villa de Huacaya","ESCUELA CHIMBE",-63.55851,-20.64951,10,0,34,44,4,1,29,33
"Bolivia","Chuquisaca","Luis Calvo","Villa de Huacaya","ESCUELA FRAY MARCOS OZETI",-63.52636,-20.48822,118,7,450,568,118,11,314,432
"Bolivia","Chuquisaca","Luis Calvo","Villa de Huacaya","ESCUELA SAN ANTONIO",-63.66537,-20.74458,57,0,177,234,78,3,96,174
"Bolivia","Chuquisaca","Luis Calvo","Villa de Huacaya","UNIDAD EDUCATIVA ANKAGUAZU",-63.67434,-20.88688,2,0,33,35,7,0,26,33
"Bolivia","Chuquisaca","Luis Calvo","Villa de Huacaya","UNIDAD EDUCATIVA BORORIGUA",-63.63357,-20.56405,22,0,140,162,26,2,112,138
"Bolivia","Chuquisaca","Luis Calvo","Villa Vaca Guzmán (Muyupampa)","CASA COMUNAL AGUAIRENDA",-63.76873,-19.46924,66,4,205,271,34,1,166,200
"Bolivia","Chuquisaca","Luis Calvo","Villa Vaca Guzmán (Muyupampa)","CASA COMUNAL TENTAYAPI",-63.85,-20.86667,21,1,190,211,2,0,187,189
"Bolivia","Chuquisaca","Luis Calvo","Villa Vaca Guzmán (Muyupampa)","ESCUELA HERNANDO SILES",-63.75016,-19.8965,490,42,2498,2988,1405,108,943,2348
"Bolivia","Chuquisaca","Luis Calvo","Villa Vaca Guzmán (Muyupampa)","ESCUELA RUFINO SALAZAR",-63.8163,-19.67933,67,7,200,267,70,6,117,187
"Bolivia","Chuquisaca","Luis Calvo","Villa Vaca Guzmán (Muyupampa)","ESCUELA SAPIRANGUIMIRI",-63.76806,-20.09122,16,2,78,94,26,6,44,70
"Bolivia","Chuquisaca","Luis Calvo","Villa Vaca Guzmán (Muyupampa)","ESCUELA TICUCHA",-63.82461,-19.62364,18,2,97,115,38,6,51,89
"Bolivia","Chuquisaca","Luis Calvo","Villa Vaca Guzmán (Muyupampa)","NUCLEO ESCOLAR CUMANDAITI",-63.84387,-19.45372,53,4,193,246,64,2,123,187
"Bolivia","Chuquisaca","Luis Calvo","Villa Vaca Guzmán (Muyupampa)","U.E. LEO SCHWARZ",-63.88537,-19.26629,5,1,58,63,17,2,38,55
"Bolivia","Chuquisaca","Luis Calvo","Villa Vaca Guzmán (Muyupampa)","UNIDAD EDUCATIVA IGUEMBE",-63.7504,-20.55215,86,6,326,412,115,26,179,294
"Bolivia","Chuquisaca","Luis Calvo","Villa Vaca Guzmán (Muyupampa)","UNIDAD EDUCATIVA ITAU",-63.76336,-20.27766,19,0,57,76,17,2,38,55
"Bolivia","Chuquisaca","Luis Calvo","Villa Vaca Guzmán (Muyupampa)","UNIDAD EDUCATIVA ITY",-63.7644,-19.6085,11,2,181,192,48,2,129,177
"Bolivia","Chuquisaca","Nor Cinti","Camargo","(CÁRCEL) CARCELETA PÚBLICA DE CAMARGO",-65.20866,-20.64096,6,0,15,21,6,0,9,15
"Bolivia","Chuquisaca","Nor Cinti","Camargo","COLEGIO BOLIVIA",-65.20852,-20.6396,414,32,1894,2308,1048,64,750,1798
"Bolivia","Chuquisaca","Nor Cinti","Camargo","COLEGIO NACIONAL MIXTO 3 DE ABRIL",-65.21046,-20.64259,475,27,2154,2629,1169,82,876,2045
"Bolivia","Chuquisaca","Nor Cinti","Camargo","ESCUELA EL CHURO",-65.13138,-20.63216,21,0,57,78,2,1,54,56
"Bolivia","Chuquisaca","Nor Cinti","Camargo","ESCUELA LA QUEMADA",-65.29808,-20.75148,13,2,98,111,33,10,53,86
"Bolivia","Chuquisaca","Nor Cinti","Camargo","ESCUELA RIO CHICO",-65.22565,-20.69902,23,1,127,150,42,4,80,122
"Bolivia","Chuquisaca","Nor Cinti","Camargo","ESCUELA YURAC CABALLO",-65.13165,-20.74312,41,3,144,185,27,7,107,134
"Bolivia","Chuquisaca","Nor Cinti","Camargo","UNIDAD EDUCATIVA CARPACHACRA",-65.34814,-20.64821,18,1,99,117,21,6,71,92
"Bolivia","Chuquisaca","Nor Cinti","Camargo","UNIDAD EDUCATIVA CUEVA PAMPA",-65.04705,-20.45579,45,4,167,212,14,3,146,160
"Bolivia","Chuquisaca","Nor Cinti","Camargo","UNIDAD EDUCATIVA HIGUERA HUAYCO",-65.22394,-20.79629,47,5,174,221,48,3,118,166
"Bolivia","Chuquisaca","Nor Cinti","Camargo","UNIDAD EDUCATIVA HUACA CANCHA",-64.95026,-20.47788,57,4,118,175,6,8,100,106
"Bolivia","Chuquisaca","Nor Cinti","Camargo","UNIDAD EDUCATIVA JATUN QUINRAY",-64.9914,-20.5823,16,1,86,102,7,0,78,85
"Bolivia","Chuquisaca","Nor Cinti","Camargo","UNIDAD EDUCATIVA LINTACA",-65.34542,-20.73311,15,0,24,39,7,0,17,24
"Bolivia","Chuquisaca","Nor Cinti","Camargo","UNIDAD EDUCATIVA MUYUQUIRI",-65.14874,-20.49716,106,11,471,577,57,14,389,446
"Bolivia","Chuquisaca","Nor Cinti","Camargo","UNIDAD EDUCATIVA PALCA GRANDE",-65.23849,-20.7456,48,3,151,199,90,9,49,139
"Bolivia","Chuquisaca","Nor Cinti","Camargo","UNIDAD EDUCATIVA QUIRUCILLANI",-64.88852,-20.49862,0,0,28,28,0,0,28,28
"Bolivia","Chuquisaca","Nor Cinti","Camargo","UNIDAD EDUCATIVA SUQUISTACA",-65.09431,-20.38414,45,5,208,253,21,5,177,198
"Bolivia","Chuquisaca","Nor Cinti","Camargo","UNIDAD EDUCATIVA TACAQUIRA",-65.14967,-20.54018,107,0,260,367,69,12,179,248
"Bolivia","Chuquisaca","Nor Cinti","Incahuasi","ESCUELA 2 DE AGOSTO",-64.70975,-20.70182,52,6,334,386,14,7,307,321
"Bolivia","Chuquisaca","Nor Cinti","Incahuasi","ESCUELA EL VERANO",-64.6666,-20.56279,21,0,181,202,4,1,176,180
"Bolivia","Chuquisaca","Nor Cinti","Incahuasi","ESCUELA HUAJLAYA",-64.5423,-20.59936,109,15,256,365,28,4,209,237
